Code,Region/Country/Area,Year,Series,Value,Footnotes,Source
226,Equatorial Guinea,1985,GDP in current prices (millions of US dollars),88.2903,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,1995,GDP in current prices (millions of US dollars),215.3279,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2005,GDP in current prices (millions of US dollars),8519.6771,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2010,GDP in current prices (millions of US dollars),16298.5353,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2015,GDP in current prices (millions of US dollars),13175.5207,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2017,GDP in current prices (millions of US dollars),12517.6707,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2018,GDP in current prices (millions of US dollars),13324.3572,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,1985,GDP per capita (US dollars),250.7407,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,1995,GDP per capita (US dollars),433.4577,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2005,GDP per capita (US dollars),11366.6167,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2010,GDP per capita (US dollars),17272.0026,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2015,GDP per capita (US dollars),11274.9285,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2017,GDP per capita (US dollars),9918.8993,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2018,GDP per capita (US dollars),10179.2297,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,1985,GDP in constant 2010 prices (millions of US dollars),459.7631,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,1995,GDP in constant 2010 prices (millions of US dollars),741.3111,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2005,GDP in constant 2010 prices (millions of US dollars),9886.1371,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2010,GDP in constant 2010 prices (millions of US dollars),13048.408,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2015,GDP in constant 2010 prices (millions of US dollars),13175.5207,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2017,GDP in constant 2010 prices (millions of US dollars),11657.709,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2018,GDP in constant 2010 prices (millions of US dollars),11110.641,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,1985,GDP real rates of growth (percent),12.9052,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,1995,GDP real rates of growth (percent),11.7035,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2005,GDP real rates of growth (percent),8.9,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2010,GDP real rates of growth (percent),-8.9242,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2015,GDP real rates of growth (percent),-9.089,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2017,GDP real rates of growth (percent),-3.2202,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
226,Equatorial Guinea,2018,GDP real rates of growth (percent),-4.6928,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,1995,GDP in current prices (millions of US dollars),639.7237,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2005,GDP in current prices (millions of US dollars),1098.4247,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2010,GDP in current prices (millions of US dollars),2117.0395,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2015,GDP in current prices (millions of US dollars),4442.1275,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2017,GDP in current prices (millions of US dollars),5928.3318,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2018,GDP in current prices (millions of US dollars),6855.259,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,1995,GDP per capita (US dollars),290.2265,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2005,GDP per capita (US dollars),388.5947,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2010,GDP per capita (US dollars),667.7442,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2015,GDP per capita (US dollars),1328.8571,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2017,GDP per capita (US dollars),1737.04,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2018,GDP per capita (US dollars),1985.4283,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,1995,GDP in constant 2010 prices (millions of US dollars),3011.9708,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2005,GDP in constant 2010 prices (millions of US dollars),3594.9623,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2010,GDP in constant 2010 prices (millions of US dollars),3458.1922,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2015,GDP in constant 2010 prices (millions of US dollars),4442.1275,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2017,GDP in constant 2010 prices (millions of US dollars),4751.0974,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
232,Eritrea,2018,GDP in constant 2010 prices (millions of US dollars),4950.269,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
