Code,Region/Country/Area,Year,Series,Value,Footnotes,Source
740,Suriname,2016,Percentage of individuals using the internet,45.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
740,Suriname,2017,Percentage of individuals using the internet,48.9452,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
752,Sweden,2000,Percentage of individuals using the internet,45.6877,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
752,Sweden,2005,Percentage of individuals using the internet,84.83,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
752,Sweden,2010,Percentage of individuals using the internet,90,Population aged 16 to 75 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
752,Sweden,2015,Percentage of individuals using the internet,90.6102,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
752,Sweden,2016,Percentage of individuals using the internet,89.6509,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
752,Sweden,2017,Percentage of individuals using the internet,95.5101,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
752,Sweden,2018,Percentage of individuals using the internet,92.1417,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
756,Switzerland,2000,Percentage of individuals using the internet,47.1,Population aged 14 years and over.;Users in the last 6 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
756,Switzerland,2005,Percentage of individuals using the internet,70.1,Population aged 14 years and over.;Users in the last 6 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
756,Switzerland,2010,Percentage of individuals using the internet,83.9,Population aged 14 years and over.;Users in the last 6 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
756,Switzerland,2015,Percentage of individuals using the internet,87.4791,Population aged 14 years and over.;Users in the last 6 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
756,Switzerland,2016,Percentage of individuals using the internet,89.1347,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
756,Switzerland,2017,Percentage of individuals using the internet,89.6861,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
760,Syrian Arab Republic,2000,Percentage of individuals using the internet,0.1817,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
760,Syrian Arab Republic,2005,Percentage of individuals using the internet,5.6481,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
760,Syrian Arab Republic,2010,Percentage of individuals using the internet,20.7,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
760,Syrian Arab Republic,2015,Percentage of individuals using the internet,29.9798,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
760,Syrian Arab Republic,2016,Percentage of individuals using the internet,31.8696,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
760,Syrian Arab Republic,2017,Percentage of individuals using the internet,34.2534,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
762,Tajikistan,2000,Percentage of individuals using the internet,0.0486,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
762,Tajikistan,2005,Percentage of individuals using the internet,0.2987,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
762,Tajikistan,2010,Percentage of individuals using the internet,11.55,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
762,Tajikistan,2015,Percentage of individuals using the internet,18.98,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
762,Tajikistan,2016,Percentage of individuals using the internet,20.47,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
762,Tajikistan,2017,Percentage of individuals using the internet,21.96,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
764,Thailand,2000,Percentage of individuals using the internet,3.689,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
764,Thailand,2005,Percentage of individuals using the internet,15.026,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
764,Thailand,2010,Percentage of individuals using the internet,22.4,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
764,Thailand,2015,Percentage of individuals using the internet,39.3161,Population aged 6 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
764,Thailand,2016,Percentage of individuals using the internet,47.505,Population aged 6 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
764,Thailand,2017,Percentage of individuals using the internet,52.8919,Population aged 6 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
764,Thailand,2018,Percentage of individuals using the internet,56.8175,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
626,Timor-Leste,2005,Percentage of individuals using the internet,0.099,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
626,Timor-Leste,2010,Percentage of individuals using the internet,3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
626,Timor-Leste,2015,Percentage of individuals using the internet,23,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
626,Timor-Leste,2016,Percentage of individuals using the internet,25.2462,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
626,Timor-Leste,2017,Percentage of individuals using the internet,27.4927,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
768,Togo,2000,Percentage of individuals using the internet,0.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
768,Togo,2005,Percentage of individuals using the internet,1.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
768,Togo,2010,Percentage of individuals using the internet,3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
768,Togo,2015,Percentage of individuals using the internet,7.12,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
768,Togo,2016,Percentage of individuals using the internet,11.31,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
768,Togo,2017,Percentage of individuals using the internet,12.3602,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
776,Tonga,2000,Percentage of individuals using the internet,2.4344,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
